budget,duration_planned,material_cost_index,weather_delay_days,labor_skill_rating,site_access_rating,project_complexity_rating,contract_type,trend,overrun_flag
3884082,21,1.1284155354383183,13,3,2,3,0,0,1
3180956,25,0.7,13,3,5,5,0,1,1
2534376,21,1.101141288369309,3,2,2,5,0,0,0
2322373,16,1.3591210344912352,8,3,2,5,0,0,0
3983634,20,0.8830693557403636,7,2,3,5,0,1,1
1315458,6,0.9623199163767967,11,2,1,4,1,0,1
5128621,33,1.3481777544334161,11,3,2,4,0,-1,1
2546634,15,0.7808356941204866,7,4,5,4,1,-1,0
1659386,8,1.4144502518854796,11,3,3,4,0,0,0
2495481,29,1.0169640274567244,9,4,2,4,1,-1,0
6950259,60,1.052857944877199,16,2,5,2,0,1,0
2370944,13,0.8690303987186014,12,3,1,5,0,0,0
4053422,20,1.2445115651069707,9,2,2,4,0,-1,1
2108371,10,1.764967996257345,9,2,5,5,0,1,1
5151266,38,1.3453743098651578,9,3,5,2,0,0,0
4932244,59,0.933928684514866,12,3,4,3,1,0,0
9911094,60,1.433905146372869,8,2,5,3,1,0,0
2942180,28,1.0708301135164375,7,3,4,4,1,-1,1
4882621,42,1.4936212453568898,6,4,1,2,0,0,1
3467139,18,1.3516691005410906,12,2,1,3,0,1,1
7113628,60,0.7,14,1,3,2,1,-1,0
2123764,10,0.898980091761243,7,4,4,3,0,0,0
5111498,38,1.3860963057088473,10,1,5,4,1,1,1
2908597,18,1.1879143180362544,6,5,3,5,0,0,0
3145511,37,0.8940610130730373,11,3,3,1,1,0,0
3454027,28,0.9916026211265467,9,3,1,4,1,1,1
3803165,45,0.7,11,3,5,1,1,1,0
3048812,14,1.1279066781184008,9,3,4,2,0,0,0
3718488,19,1.702672431503941,10,1,1,4,0,1,1
8426321,60,1.3512333476830813,9,5,3,4,1,0,0
5904762,57,1.6976042502971058,15,3,2,5,1,1,1
5506791,26,1.370599272447495,11,2,3,3,0,1,1
2487220,20,1.4068698358381728,11,3,2,5,0,0,1
1917351,20,1.643519671936256,14,2,1,2,1,0,0
5798908,37,1.2443158148355564,10,1,4,3,0,0,0
5529611,26,1.10319316962328,7,3,5,2,1,1,0
7909715,60,1.408164379155503,13,3,2,4,1,1,1
2275275,21,1.513460059280471,14,3,5,3,1,-1,1
2848408,13,1.0300088393219478,10,2,1,2,0,1,1
1222378,12,0.9696077294149926,10,3,1,4,0,1,1
2583142,29,1.1847140081077199,6,1,1,2,0,1,0
5944293,38,1.3578747167329155,12,3,4,1,1,1,0
2470924,12,1.3495227621653902,12,3,2,2,0,-1,1
4800774,33,0.7939580999531002,11,4,5,1,0,0,0
2915926,13,1.6279015167658304,10,4,3,4,0,1,0
3970625,23,0.9897087676507873,5,4,1,4,0,1,1
1641933,20,1.083733750777855,10,5,5,3,1,0,0
3440494,15,0.924336410003045,13,5,5,3,1,0,1
543246,6,1.8245822089842718,12,4,4,5,1,1,1
2922243,25,1.2105176675719918,7,5,2,4,0,1,1
1229005,7,0.9372562298296087,4,4,4,4,1,0,0
6740176,58,1.3659808874906114,7,4,4,3,0,-1,0
5211844,60,1.3422839448275081,10,1,5,3,1,1,1
4325345,60,1.103068244105029,3,1,2,5,0,1,1
8142466,59,1.3601516781958458,10,4,2,4,0,1,1
1849914,9,0.9436770097922837,12,3,2,2,0,1,0
9326943,59,1.0267704312626869,8,4,1,3,0,0,0
5719059,26,0.7,10,3,2,3,1,1,1
2836458,25,0.8190122289451092,8,3,5,3,0,1,1
6461500,57,1.6019077014176712,10,4,1,5,0,0,1
1683227,17,1.5603571569305785,14,5,3,5,1,1,1
1993278,21,1.1664471621622405,10,1,4,2,0,1,0
2268991,20,1.5657328617974593,5,4,2,3,0,1,1
2380005,12,1.1099813783479238,13,4,3,4,0,0,0
1734214,8,1.089147424358023,5,3,2,3,1,0,0
6809640,31,1.164127662116389,12,3,4,4,0,0,1
2798760,26,1.1187696011691086,11,1,5,4,1,0,0
4038980,19,1.0962009191099549,6,1,5,4,0,0,0
2321651,19,1.435849526787388,6,3,4,4,0,0,0
1096504,12,1.1875339134890508,6,1,3,4,0,0,1
3844039,19,1.328120441108451,12,2,1,5,1,1,1
1037834,6,1.4078451313193328,6,4,1,3,0,0,1
3137132,33,1.2470464489136832,8,3,2,5,1,0,1
1438355,10,0.9074321685229402,13,3,4,1,0,0,0
10770975,60,0.8117835277589902,12,2,4,3,0,-1,0
5648031,31,1.1871951587018261,12,4,1,1,1,1,0
3483166,25,1.1071859237937662,6,4,3,4,1,0,0
6977658,31,1.1718478572300304,9,3,4,2,0,0,0
1967374,25,1.1459864901878534,4,5,5,5,1,0,0
4529343,36,1.7958934150416417,12,4,5,4,1,0,0
3685387,25,0.8174434360896654,8,4,4,1,0,0,0
3830140,26,0.7,5,4,3,4,0,-1,1
7013953,59,1.2330942083799024,8,2,5,5,0,0,1
5073265,28,1.055894361352951,14,2,3,4,0,0,1
3887334,19,1.2290169674324878,16,1,1,1,1,1,1
1211133,6,1.2959707555710003,15,1,2,5,0,0,1
1837602,9,1.4710261737947243,11,2,1,4,0,0,1
3036981,15,0.7731935449040153,13,4,2,3,0,-1,0
3457386,22,1.0108205255357092,9,2,5,3,1,0,0
1659252,8,1.2571903147201908,11,5,2,3,1,0,0
13894532,60,1.3426158989218067,9,3,2,5,0,-1,1
8119965,60,1.6983623875720963,5,2,4,3,0,0,0
4691537,39,1.3889259927784667,15,3,2,2,0,0,0
3413409,24,1.1358028510284306,12,2,4,5,1,0,0
2878197,25,0.9273910617643345,8,5,2,1,0,0,0
1846585,8,1.008927536820245,11,4,4,5,1,1,1
3424576,29,1.0018242942607234,10,1,5,3,0,0,1
3815764,45,1.3138084071284402,14,5,5,4,0,0,0
1551827,10,1.2142493613964576,7,4,2,2,1,1,1
3994807,50,0.8190876072894552,6,1,3,5,1,0,1
2978244,34,1.0410246327273918,8,4,5,4,0,0,1
